,timestamp,pm25,pm10,co,no2,o3,lat,lon
23,2024-02-11T21:00:00+00:00,3.319,4.731,126.74,15.179,21.595,30.22,-97.63
24,2024-02-11T22:00:00+00:00,3.601,5.23,186.916,20.592,23.182,30.22,-97.63
25,2024-02-11T23:00:00+00:00,3.169,4.07,221.978,24.345,25.126,30.22,-97.63
26,2024-02-12T00:00:00+00:00,3.64,4.937,225.075,25.003,22.903,30.22,-97.63
27,2024-02-12T01:00:00+00:00,3.737,4.156,229.349,23.315,24.397,30.22,-97.63
28,2024-02-12T02:00:00+00:00,5.316,6.165,224.347,23.264,19.618,30.22,-97.63
29,2024-02-12T03:00:00+00:00,5.016,5.475,237.503,23.995,17.314,30.22,-97.63
30,2024-02-12T04:00:00+00:00,4.231,4.609,245.693,22.381,18.909,30.22,-97.63
31,2024-02-12T05:00:00+00:00,1.476,1.901,236.363,21.514,19.84,30.22,-97.63
32,2024-02-12T06:00:00+00:00,1.571,2.27,236.719,21.163,20.281,30.22,-97.63
33,2024-02-12T07:00:00+00:00,2.299,3.075,238.8,21.273,20.861,30.22,-97.63
34,2024-02-12T15:00:00+00:00,2.303,5.16,253.557,17.805,31.89,30.22,-97.63
35,2024-02-12T16:00:00+00:00,2.301,5.266,223.553,8.79,34.33,30.22,-97.63
36,2024-02-12T17:00:00+00:00,2.785,5.224,197.378,7.676,34.862,30.22,-97.63
37,2024-02-12T18:00:00+00:00,2.71,7.068,184.979,8.238,36.578,30.22,-97.63
38,2024-02-12T19:00:00+00:00,2.666,5.42,164.577,9.672,37.253,30.22,-97.63
39,2024-02-12T20:00:00+00:00,2.53,4.998,155.771,9.778,37.665,30.22,-97.63
40,2024-02-12T21:00:00+00:00,3.419,9.181,148.064,7.168,38.394,30.22,-97.63
41,2024-02-12T22:00:00+00:00,2.316,5.012,180.051,16.844,35.787,30.22,-97.63
42,2024-02-12T23:00:00+00:00,3.422,10.292,234.828,27.2,33.666,30.22,-97.63
43,2024-02-13T00:00:00+00:00,2.905,11.026,292.598,30.573,28.026,30.22,-97.63
44,2024-02-13T01:00:00+00:00,3.258,8.384,345.524,32.618,21.899,30.22,-97.63
45,2024-02-13T02:00:00+00:00,8.234,12.755,389.165,32.145,18.747,30.22,-97.63
46,2024-02-13T03:00:00+00:00,7.189,24.848,502.61,35.019,12.121,30.22,-97.63
47,2024-02-13T04:00:00+00:00,8.807,30.187,531.871,33.745,10.403,30.22,-97.63
48,2024-02-13T05:00:00+00:00,8.383,28.071,480.254,32.166,9.663,30.22,-97.63
49,2024-02-13T06:00:00+00:00,8.113,18.855,498.404,30.281,7.017,30.22,-97.63
50,2024-02-13T07:00:00+00:00,7.466,27.828,489.764,29.251,5.18,30.22,-97.63
51,2024-02-13T08:00:00+00:00,8.114,17.471,518.004,27.825,4.594,30.22,-97.63
52,2024-02-13T09:00:00+00:00,7.075,14.844,510.751,26.487,2.623,30.22,-97.63
53,2024-02-13T10:00:00+00:00,6.622,10.257,538.65,25.895,2.021,30.22,-97.63
54,2024-02-13T11:00:00+00:00,7.928,28.709,614.887,25.089,1.839,30.22,-97.63
55,2024-02-13T12:00:00+00:00,10.682,28.599,690.85,26.711,4.161,30.22,-97.63
56,2024-02-13T13:00:00+00:00,10.515,25.52,687.37,25.971,5.359,30.22,-97.63
57,2024-02-13T14:00:00+00:00,14.591,49.126,808.203,24.949,15.326,30.22,-97.63
58,2024-02-13T15:00:00+00:00,17.604,57.588,783.788,14.731,23.955,30.22,-97.63
59,2024-02-13T16:00:00+00:00,7.955,24.594,430.736,5.936,28.814,30.22,-97.63
60,2024-02-13T17:00:00+00:00,6.569,16.16,302.749,5.123,34.653,30.22,-97.63
61,2024-02-13T18:00:00+00:00,3.247,10.671,283.61,6.152,37.34,30.22,-97.63
62,2024-02-13T19:00:00+00:00,3.779,13.189,260.062,7.84,39.627,30.22,-97.63
63,2024-02-13T20:00:00+00:00,4.148,22.788,232.489,10.246,43.861,30.22,-97.63
64,2024-02-13T21:00:00+00:00,5.589,40.655,224.701,10.422,47.28,30.22,-97.63
65,2024-02-13T22:00:00+00:00,4.349,20.311,226.117,16.444,46.392,30.22,-97.63
66,2024-02-13T23:00:00+00:00,4.666,41.956,261.642,27.736,42.831,30.22,-97.63
67,2024-02-14T00:00:00+00:00,5.324,34.551,346.229,35.906,34.78,30.22,-97.63
68,2024-02-14T01:00:00+00:00,6.355,40.731,333.47,32.723,38.307,30.22,-97.63
69,2024-02-14T02:00:00+00:00,9.413,29.138,333.457,32.807,35.559,30.22,-97.63
70,2024-02-14T03:00:00+00:00,10.38,25.803,342.924,31.013,33.025,30.22,-97.63
71,2024-02-14T04:00:00+00:00,6.162,22.239,337.475,29.416,30.361,30.22,-97.63
72,2024-02-14T05:00:00+00:00,5.785,18.271,344.281,29.122,26.803,30.22,-97.63
73,2024-02-14T06:00:00+00:00,5.721,13.888,337.646,27.447,24.967,30.22,-97.63
74,2024-02-14T07:00:00+00:00,6.086,11.868,335.996,26.812,17.908,30.22,-97.63
75,2024-02-14T08:00:00+00:00,6.342,11.864,339.66,26.645,14.038,30.22,-97.63
76,2024-02-14T09:00:00+00:00,7.069,10.556,353.816,26.782,11.729,30.22,-97.63
77,2024-02-14T10:00:00+00:00,7.872,20.931,371.925,27.719,8.622,30.22,-97.63
78,2024-02-14T11:00:00+00:00,8.37,29.098,498.377,28.392,4.451,30.22,-97.63
79,2024-02-14T12:00:00+00:00,10.676,82.641,525.956,27.565,3.564,30.22,-97.63
80,2024-02-14T13:00:00+00:00,10.953,47.154,616.602,28.078,6.257,30.22,-97.63
81,2024-02-14T14:00:00+00:00,12.768,69.171,492.051,25.624,16.27,30.22,-97.63
82,2024-02-14T15:00:00+00:00,10.947,52.19,411.022,15.961,27.994,30.22,-97.63
83,2024-02-14T16:00:00+00:00,4.409,33.354,301.12,14.164,36.174,30.22,-97.63
84,2024-02-14T17:00:00+00:00,3.364,29.086,260.684,11.074,39.748,30.22,-97.63
85,2024-02-14T18:00:00+00:00,3.433,32.44,237.43,7.315,42.815,30.22,-97.63
86,2024-02-14T19:00:00+00:00,3.337,21.604,227.964,11.212,43.296,30.22,-97.63
87,2024-02-14T20:00:00+00:00,4.201,26.017,257.133,20.024,43.581,30.22,-97.63
88,2024-02-14T21:00:00+00:00,5.108,54.177,267.147,10.677,40.355,30.22,-97.63
89,2024-02-14T22:00:00+00:00,4.888,35.532,295.099,9.281,41.452,30.22,-97.63
90,2024-02-14T23:00:00+00:00,6.508,55.93,655.659,8.878,39.997,30.22,-97.63
91,2024-02-15T00:00:00+00:00,6.606,64.134,348.127,8.211,36.678,30.22,-97.63
92,2024-02-15T01:00:00+00:00,8.289,47.306,345.966,19.203,32.78,30.22,-97.63
93,2024-02-15T02:00:00+00:00,6.451,27.508,328.342,14.164,32.663,30.22,-97.63
94,2024-02-15T03:00:00+00:00,4.017,21.376,304.772,9.501,32.618,30.22,-97.63
95,2024-02-15T04:00:00+00:00,6.651,19.217,306.016,9.276,31.964,30.22,-97.63
96,2024-02-15T05:00:00+00:00,6.615,18.669,298.158,9.583,31.329,30.22,-97.63
97,2024-02-15T06:00:00+00:00,4.87,17.482,294.503,10.15,30.246,30.22,-97.63
98,2024-02-15T07:00:00+00:00,4.719,21.544,293.611,18.243,27.896,30.22,-97.63
99,2024-02-15T08:00:00+00:00,4.382,21.724,291.934,20.484,25.916,30.22,-97.63
100,2024-02-15T09:00:00+00:00,4.474,17.462,290.035,23.631,23.904,30.22,-97.63
101,2024-02-15T10:00:00+00:00,5.058,32.219,294.587,24.572,19.939,30.22,-97.63
102,2024-02-15T11:00:00+00:00,5.835,32.169,313.639,24.546,18.161,30.22,-97.63
103,2024-02-15T12:00:00+00:00,6.625,44.45,333.641,26.165,14.726,30.22,-97.63
104,2024-02-15T13:00:00+00:00,7.403,67.276,372.167,29.566,12.167,30.22,-97.63
105,2024-02-15T14:00:00+00:00,7.75,54.34,368.936,27.764,15.805,30.22,-97.63
106,2024-02-15T15:00:00+00:00,8.495,53.615,359.518,11.2,21.118,30.22,-97.63
107,2024-02-15T16:00:00+00:00,8.984,59.421,346.727,8.065,25.709,30.22,-97.63
108,2024-02-15T17:00:00+00:00,9.518,38.454,334.874,5.542,29.165,30.22,-97.63
109,2024-02-15T18:00:00+00:00,9.397,39.545,301.994,5.417,35.469,30.22,-97.63
110,2024-02-15T19:00:00+00:00,9.766,48.404,260.473,5.885,37.296,30.22,-97.63
111,2024-02-15T20:00:00+00:00,9.245,34.325,267.041,9.285,37.182,30.22,-97.63
112,2024-02-15T21:00:00+00:00,8.576,47.52,282.051,9.868,36.383,30.22,-97.63
113,2024-02-15T23:00:00+00:00,9.59,91.035,338.779,16.04,29.138,30.22,-97.63
114,2024-02-16T00:00:00+00:00,10.847,130.997,385.846,27.23,23.069,30.22,-97.63
115,2024-02-16T01:00:00+00:00,10.389,85.042,447.002,34.313,17.971,30.22,-97.63
116,2024-02-16T02:00:00+00:00,10.926,76.955,468.253,32.606,14.314,30.22,-97.63
117,2024-02-16T03:00:00+00:00,11.183,49.569,411.263,31.343,15.148,30.22,-97.63
118,2024-02-16T04:00:00+00:00,10.461,28.937,368.144,22.189,19.832,30.22,-97.63
119,2024-02-16T05:00:00+00:00,11.392,31.905,377.088,21.736,15.603,30.22,-97.63
120,2024-02-16T06:00:00+00:00,11.104,38.7,366.44,18.732,12.452,30.22,-97.63
121,2024-02-16T07:00:00+00:00,10.996,26.674,362.164,13.489,11.316,30.22,-97.63
122,2024-02-16T08:00:00+00:00,11.89,31.011,363.796,11.757,12.087,30.22,-97.63
123,2024-02-16T09:00:00+00:00,12.567,36.851,364.887,21.718,8.077,30.22,-97.63
124,2024-02-16T10:00:00+00:00,12.123,36.601,355.805,23.571,14.79,30.22,-97.63
125,2024-02-16T11:00:00+00:00,6.897,26.295,292.235,9.456,26.593,30.22,-97.63
126,2024-02-16T12:00:00+00:00,5.61,29.502,293.239,16.851,27.854,30.22,-97.63
127,2024-02-16T13:00:00+00:00,3.245,8.99,290.704,22.574,28.758,30.22,-97.63
128,2024-02-16T14:00:00+00:00,2.206,5.959,305.768,22.954,31.533,30.22,-97.63
129,2024-02-16T15:00:00+00:00,2.454,11.278,311.489,15.771,31.541,30.22,-97.63
130,2024-02-16T16:00:00+00:00,1.61,4.526,299.578,9.456,34.181,30.22,-97.63
131,2024-02-16T17:00:00+00:00,1.848,4.697,291.228,5.176,36.068,30.22,-97.63
132,2024-02-16T18:00:00+00:00,1.907,5.828,273.114,8.879,36.723,30.22,-97.63
133,2024-02-16T19:00:00+00:00,1.97,17.807,274.207,8.318,39.716,30.22,-97.63
134,2024-02-16T21:00:00+00:00,2.977,47.714,258.253,18.132,41.485,30.22,-97.63
135,2024-02-16T22:00:00+00:00,3.277,44.127,424.114,25.484,40.759,30.22,-97.63
136,2024-02-16T23:00:00+00:00,3.908,42.741,319.177,22.186,36.308,30.22,-97.63
137,2024-02-17T00:00:00+00:00,5.734,34.97,322.398,20.249,33.497,30.22,-97.63
138,2024-02-17T01:00:00+00:00,8.732,28.67,288.209,21.894,31.728,30.22,-97.63
139,2024-02-17T02:00:00+00:00,10.661,23.349,307.151,24.144,32.136,30.22,-97.63
140,2024-02-17T03:00:00+00:00,11.45,18.39,309.602,20.746,30.713,30.22,-97.63
141,2024-02-17T04:00:00+00:00,9.738,16.067,321.374,10.991,31.144,30.22,-97.63
142,2024-02-17T05:00:00+00:00,6.613,16.909,321.01,16.358,30.667,30.22,-97.63
143,2024-02-17T06:00:00+00:00,6.12,16.059,325.946,23.982,30.683,30.22,-97.63
144,2024-02-17T07:00:00+00:00,5.121,11.502,325.504,24.014,30.471,30.22,-97.63
145,2024-02-17T08:00:00+00:00,4.148,11.406,323.707,24.186,29.377,30.22,-97.63
146,2024-02-17T09:00:00+00:00,4.782,24.941,324.728,23.803,29.808,30.22,-97.63
147,2024-02-17T10:00:00+00:00,6.033,24.813,329.201,24.139,29.948,30.22,-97.63
148,2024-02-17T11:00:00+00:00,6.584,27.633,331.935,24.128,29.418,30.22,-97.63
149,2024-02-17T12:00:00+00:00,6.24,16.967,337.241,24.654,28.111,30.22,-97.63
150,2024-02-17T13:00:00+00:00,7.816,18.349,341.076,24.478,27.892,30.22,-97.63
151,2024-02-17T14:00:00+00:00,11.708,36.598,344.569,24.149,29.464,30.22,-97.63
152,2024-02-17T15:00:00+00:00,10.426,30.856,345.043,23.713,30.093,30.22,-97.63
153,2024-02-17T16:00:00+00:00,10.777,43.377,347.948,23.682,30.898,30.22,-97.63
154,2024-02-17T17:00:00+00:00,9.952,29.616,342.088,23.315,31.89,30.22,-97.63
155,2024-02-17T18:00:00+00:00,10.56,24.416,342.987,20.632,32.375,30.22,-97.63
156,2024-02-17T19:00:00+00:00,9.755,17.527,340.147,21.49,32.978,30.22,-97.63
157,2024-02-17T20:00:00+00:00,9.931,16.566,340.176,19.472,36.196,30.22,-97.63
158,2024-02-17T21:00:00+00:00,9.823,19.046,330.404,7.765,37.93,30.22,-97.63
159,2024-02-17T22:00:00+00:00,8.515,14.234,320.651,9.635,36.157,30.22,-97.63
160,2024-02-17T23:00:00+00:00,9.678,12.715,336.682,17.271,35.475,30.22,-97.63
161,2024-02-18T00:00:00+00:00,13.184,17.112,359.02,26.364,34.257,30.22,-97.63
162,2024-02-18T01:00:00+00:00,14.092,19.401,380.515,26.52,33.621,30.22,-97.63
163,2024-02-18T02:00:00+00:00,11.989,14.039,379.952,25.546,33.964,30.22,-97.63
164,2024-02-18T03:00:00+00:00,11.891,14.02,376.563,24.919,33.353,30.22,-97.63
165,2024-02-18T04:00:00+00:00,6.994,8.363,369.61,24.061,32.965,30.22,-97.63
166,2024-02-18T05:00:00+00:00,6.12,9.163,369.39,24.647,31.021,30.22,-97.63
167,2024-02-18T06:00:00+00:00,5.635,7.241,370.501,24.584,30.071,30.22,-97.63
168,2024-02-18T07:00:00+00:00,4.975,6.85,365.325,24.044,30.727,30.22,-97.63
169,2024-02-18T08:00:00+00:00,4.75,6.273,363.236,24.303,28.578,30.22,-97.63
170,2024-02-18T09:00:00+00:00,3.467,4.976,361.136,23.782,30.151,30.22,-97.63
171,2024-02-18T10:00:00+00:00,3.272,5.202,354.206,23.824,29.58,30.22,-97.63
172,2024-02-18T11:00:00+00:00,4.248,5.761,355.081,24.639,27.125,30.22,-97.63
173,2024-02-18T12:00:00+00:00,4.499,5.839,359.034,24.518,26.622,30.22,-97.63
174,2024-02-18T13:00:00+00:00,4.213,5.835,362.523,23.498,29.127,30.22,-97.63
175,2024-02-18T14:00:00+00:00,4.764,15.231,365.827,18.446,34.798,30.22,-97.63
176,2024-02-18T15:00:00+00:00,4.188,19.285,343.218,9.444,39.121,30.22,-97.63
177,2024-02-18T16:00:00+00:00,3.838,9.48,315.981,12.004,42.816,30.22,-97.63
178,2024-02-18T17:00:00+00:00,3.034,10.984,296.041,8.447,43.512,30.22,-97.63
179,2024-02-18T18:00:00+00:00,3.208,10.226,299.32,9.658,43.198,30.22,-97.63
180,2024-02-18T19:00:00+00:00,3.115,9.333,299.896,8.551,44.937,30.22,-97.63
181,2024-02-18T20:00:00+00:00,3.435,6.796,295.343,7.921,45.579,30.22,-97.63
182,2024-02-18T21:00:00+00:00,4.219,11.643,295.34,8.939,45.563,30.22,-97.63
183,2024-02-18T22:00:00+00:00,5.147,30.481,361.249,12.713,44.087,30.22,-97.63
184,2024-02-19T00:00:00+00:00,3.752,7.19,372.81,31.166,37.995,30.22,-97.63
185,2024-02-19T01:00:00+00:00,3.977,7.499,381.844,28.109,36.405,30.22,-97.63
186,2024-02-19T03:00:00+00:00,13.816,42.042,447.63,33.292,26.268,30.22,-97.63
187,2024-02-19T06:00:00+00:00,18.616,28.863,513.099,33.83,14.398,30.22,-97.63
188,2024-02-19T07:00:00+00:00,14.969,41.035,484.591,31.302,14.579,30.22,-97.63
189,2024-02-19T08:00:00+00:00,14.65,34.421,464.449,30.843,10.377,30.22,-97.63
190,2024-02-19T09:00:00+00:00,13.247,32.599,455.482,29.884,7.141,30.22,-97.63
191,2024-02-19T10:00:00+00:00,13.215,40.427,467.832,29.726,5.96,30.22,-97.63
192,2024-02-19T11:00:00+00:00,15.657,105.388,490.549,29.626,6.369,30.22,-97.63
193,2024-02-19T12:00:00+00:00,16.783,100.265,527.394,28.898,5.913,30.22,-97.63
194,2024-02-19T15:00:00+00:00,12.737,52.76,497.809,14.582,30.859,30.22,-97.63
195,2024-02-19T16:00:00+00:00,7.981,69.569,365.037,10.311,36.907,30.22,-97.63
196,2024-02-19T17:00:00+00:00,8.15,80.267,347.751,9.98,38.765,30.22,-97.63
197,2024-02-19T18:00:00+00:00,7.831,72.033,329.091,9.653,41.626,30.22,-97.63
198,2024-02-19T21:00:00+00:00,6.154,35.088,323.935,13.247,45.836,30.22,-97.63
199,2024-02-19T22:00:00+00:00,5.889,28.009,332.505,16.791,45.436,30.22,-97.63
200,2024-02-19T23:00:00+00:00,7.637,51.366,344.491,25.794,43.723,30.22,-97.63
201,2024-02-20T00:00:00+00:00,9.272,79.353,384.932,30.235,38.14,30.22,-97.63
202,2024-02-20T01:00:00+00:00,9.82,68.739,419.134,31.927,32.707,30.22,-97.63
203,2024-02-20T02:00:00+00:00,23.68,76.556,442.755,33.298,28.418,30.22,-97.63
204,2024-02-20T03:00:00+00:00,16.014,57.558,452.444,31.788,27.107,30.22,-97.63
205,2024-02-20T05:00:00+00:00,13.579,36.142,424.164,28.94,24.186,30.22,-97.63
206,2024-02-20T06:00:00+00:00,9.776,17.617,387.136,26.933,21.344,30.22,-97.63
207,2024-02-20T08:00:00+00:00,10.092,26.894,380.139,29.983,10.703,30.22,-97.63
208,2024-02-20T09:00:00+00:00,10.282,26.123,371.257,28.405,9.355,30.22,-97.63
209,2024-02-20T10:00:00+00:00,10.923,19.963,374.679,26.288,7.485,30.22,-97.63
210,2024-02-20T11:00:00+00:00,12.309,25.994,429.27,28.78,3.943,30.22,-97.63
211,2024-02-20T12:00:00+00:00,14.303,39.449,526.777,26.257,3.581,30.22,-97.63
212,2024-02-20T13:00:00+00:00,15.068,39.717,532.659,24.301,5.798,30.22,-97.63
213,2024-02-20T14:00:00+00:00,19.752,34.017,629.979,25.748,15.036,30.22,-97.63
214,2024-02-20T15:00:00+00:00,17.837,37.481,512.869,10.569,24.494,30.22,-97.63
215,2024-02-20T16:00:00+00:00,13.417,51.899,413.765,9.901,30.596,30.22,-97.63
216,2024-02-20T17:00:00+00:00,12.497,56.519,347.511,6.594,34.158,30.22,-97.63
217,2024-02-20T18:00:00+00:00,11.116,46.983,326.381,10.508,38.809,30.22,-97.63
218,2024-02-20T19:00:00+00:00,9.703,51.205,307.814,5.84,43.621,30.22,-97.63
219,2024-02-20T20:00:00+00:00,9.498,61.699,283.757,5.649,44.884,30.22,-97.63
220,2024-02-20T21:00:00+00:00,9.377,68.821,287.118,10.089,45.937,30.22,-97.63
221,2024-02-20T22:00:00+00:00,9.05,86.157,304.115,19.404,46.887,30.22,-97.63
222,2024-02-20T23:00:00+00:00,8.169,61.2,337.611,25.349,45.001,30.22,-97.63
223,2024-02-21T00:00:00+00:00,8.74,60.234,395.972,32.481,38.067,30.22,-97.63
224,2024-02-21T01:00:00+00:00,11.111,39.064,449.703,41.99,27.627,30.22,-97.63
225,2024-02-21T02:00:00+00:00,9.377,26.96,410.978,27.54,30.175,30.22,-97.63
226,2024-02-21T03:00:00+00:00,7.728,23.185,387.129,28.706,31.508,30.22,-97.63
227,2024-02-21T04:00:00+00:00,7.805,19.192,375.434,29.205,29.971,30.22,-97.63
228,2024-02-21T05:00:00+00:00,7.905,20.305,362.289,28.702,26.18,30.22,-97.63
229,2024-02-21T06:00:00+00:00,7.885,19.471,352.97,26.652,25.804,30.22,-97.63
230,2024-02-21T07:00:00+00:00,8.713,24.312,347.519,24.77,26.07,30.22,-97.63
231,2024-02-21T08:00:00+00:00,9.26,22.547,335.096,22.584,24.665,30.22,-97.63
232,2024-02-21T09:00:00+00:00,9.555,23.436,327.616,12.817,23.225,30.22,-97.63
233,2024-02-21T10:00:00+00:00,8.961,28.279,324.572,16.663,23.509,30.22,-97.63
234,2024-02-21T11:00:00+00:00,8.56,28.767,321.68,21.632,21.821,30.22,-97.63
235,2024-02-21T12:00:00+00:00,8.568,26.243,321.397,14.726,22.646,30.22,-97.63
236,2024-02-21T15:00:00+00:00,7.133,15.219,327.636,9.889,24.205,30.22,-97.63
237,2024-02-21T16:00:00+00:00,7.185,28.525,321.05,16.28,26.815,30.22,-97.63
238,2024-02-21T17:00:00+00:00,7.77,36.322,314.817,12.747,30.519,30.22,-97.63
239,2024-02-21T18:00:00+00:00,9.871,48.766,306.899,8.54,32.018,30.22,-97.63
240,2024-02-21T19:00:00+00:00,12.955,89.854,313.615,7.973,34.924,30.22,-97.63
241,2024-02-21T20:00:00+00:00,12.993,92.523,308.727,10.786,38.266,30.22,-97.63
242,2024-02-21T21:00:00+00:00,11.401,60.252,295.605,9.142,41.018,30.22,-97.63
243,2024-02-21T22:00:00+00:00,7.955,55.775,297.02,6.633,41.891,30.22,-97.63
244,2024-02-21T23:00:00+00:00,6.939,49.871,307.264,11.091,39.481,30.22,-97.63
245,2024-02-22T00:00:00+00:00,5.414,20.022,345.49,27.217,34.669,30.22,-97.63
246,2024-02-22T01:00:00+00:00,4.545,21.956,341.323,17.65,32.931,30.22,-97.63
247,2024-02-22T02:00:00+00:00,5.014,27.959,336.519,26.54,31.884,30.22,-97.63
248,2024-02-22T03:00:00+00:00,5.822,40.616,338.267,26.376,32.178,30.22,-97.63
249,2024-02-22T04:00:00+00:00,6.47,32.924,331.277,24.789,32.746,30.22,-97.63
250,2024-02-22T05:00:00+00:00,5.971,29.118,323.542,21.566,32.337,30.22,-97.63
251,2024-02-22T06:00:00+00:00,6.344,19.98,319.158,21.315,31.965,30.22,-97.63
252,2024-02-22T07:00:00+00:00,6.987,22.977,313.305,9.073,32.217,30.22,-97.63
253,2024-02-22T08:00:00+00:00,7.418,21.08,311.784,10.372,31.794,30.22,-97.63
254,2024-02-22T09:00:00+00:00,7.788,18.419,313.747,11.314,32.249,30.22,-97.63
255,2024-02-22T10:00:00+00:00,8.352,19.048,320.932,16.481,29.933,30.22,-97.63
256,2024-02-22T11:00:00+00:00,10.268,37.024,328.285,21.835,28.598,30.22,-97.63
257,2024-02-22T12:00:00+00:00,11.065,45.908,332.086,12.461,27.862,30.22,-97.63
258,2024-02-22T13:00:00+00:00,12.904,43.226,344.085,14.873,26.679,30.22,-97.63
259,2024-02-22T14:00:00+00:00,14.258,43.922,355.456,23.675,25.476,30.22,-97.63
260,2024-02-22T15:00:00+00:00,14.919,51.105,371.882,9.862,26.344,30.22,-97.63
261,2024-02-22T16:00:00+00:00,14.495,41.998,398.22,13.84,29.787,30.22,-97.63
262,2024-02-22T17:00:00+00:00,14.605,35.895,651.507,5.384,36.067,30.22,-97.63
263,2024-02-22T18:00:00+00:00,10.875,21.82,345.964,5.19,38.968,30.22,-97.63
264,2024-02-22T19:00:00+00:00,10.919,33.135,363.412,6.864,42.895,30.22,-97.63
265,2024-02-22T20:00:00+00:00,5.118,49.908,158.277,2.59,48.307,30.22,-97.63
266,2024-02-22T21:00:00+00:00,4.11,40.921,166.429,3.899,49.956,30.22,-97.63
267,2024-02-22T23:00:00+00:00,1.892,28.187,261.566,4.788,49.877,30.22,-97.63
268,2024-02-23T00:00:00+00:00,1.878,26.224,355.322,8.014,46.222,30.22,-97.63
269,2024-02-23T01:00:00+00:00,1.821,13.23,428.504,23.494,37.312,30.22,-97.63
270,2024-02-23T02:00:00+00:00,2.314,21.704,458.984,34.704,34.651,30.22,-97.63
271,2024-02-23T03:00:00+00:00,1.899,17.23,390.104,25.9,40.773,30.22,-97.63
272,2024-02-23T04:00:00+00:00,2.935,17.503,371.613,28.726,41.764,30.22,-97.63
273,2024-02-23T05:00:00+00:00,4.41,12.389,380.466,26.955,41.486,30.22,-97.63
274,2024-02-23T06:00:00+00:00,5.787,17.516,386.211,23.276,40.355,30.22,-97.63
275,2024-02-23T07:00:00+00:00,6.666,18.816,389.95,30.391,33.784,30.22,-97.63
276,2024-02-23T08:00:00+00:00,7.582,18.795,389.852,28.464,35.703,30.22,-97.63
277,2024-02-23T09:00:00+00:00,9.479,20.054,388.76,26.645,38.778,30.22,-97.63
278,2024-02-23T10:00:00+00:00,9.625,20.442,380.471,26.469,34.339,30.22,-97.63
279,2024-02-23T11:00:00+00:00,10.304,21.117,393.564,27.704,29.14,30.22,-97.63
280,2024-02-23T12:00:00+00:00,15.463,108.807,470.561,34.888,20.654,30.22,-97.63
281,2024-02-23T13:00:00+00:00,11.638,52.97,442.534,25.74,27.527,30.22,-97.63
282,2024-02-23T14:00:00+00:00,8.911,30.349,405.868,10.234,40.103,30.22,-97.63
283,2024-02-23T15:00:00+00:00,7.137,44.015,315.751,6.05,43.735,30.22,-97.63
284,2024-02-23T16:00:00+00:00,5.254,50.883,250.117,5.762,46.598,30.22,-97.63
285,2024-02-23T18:00:00+00:00,3.252,32.019,249.564,3.898,47.671,30.22,-97.63
286,2024-02-23T19:00:00+00:00,2.355,27.554,265.399,4.168,49.352,30.22,-97.63
287,2024-02-23T21:00:00+00:00,3.053,35.447,259.858,4.331,50.907,30.22,-97.63
288,2024-02-23T22:00:00+00:00,3.559,61.297,300.357,4.667,48.86,30.22,-97.63
289,2024-02-24T01:00:00+00:00,13.98,80.679,634.947,42.157,27.264,30.22,-97.63
